time_for_pred,used_model_params,used_fe_spec,used_features_count,selected_next_score
2016-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.14211201847707816
2016-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.00046765691212946603
2016-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.2527674838690637
2016-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.9933274380264059
2017-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.39275157969708596
2017-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.687781199898989
2017-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.6806373909703269
2017-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.762940756574067
2017-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.43381952272017454
2017-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.24126038404626104
2017-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.264907367371373
2017-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.6151625761114254
2017-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.287469925187525
2017-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.3035094897216999
2017-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,3.3199591464132245
2017-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.3441871003620705
2018-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.7149593314050151
2018-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.300776873895836
2018-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.191805239734189
2018-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.3740749577570055
2018-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.8193048663192164
2018-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.526752485833873
2018-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.3297559015792233
2018-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.2718060494795108
2018-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.04318754310309458
2018-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.3058651459765877
2018-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.1492536828471198
2018-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.415163487642958
2019-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.5644138919362834
2019-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.10929179052452073
2019-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.8151605588307127
2019-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.537240316267108
2019-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.014609007840764951
2019-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.196980360428622
2019-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.4584961136297263
2019-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.17084002278643612
2019-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.8614069361433947
2019-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.06251647558910411
2019-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.29689132613268326
2019-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.3221769485638504
2020-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,3.0550362879411943
2020-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.14791596481476865
2020-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,8.797159723172713
2020-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,17.416464442176114
2020-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,10.222927167222533
2020-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,11.964402356497553
2020-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.3153370397445499
2020-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.13496744945591327
2020-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,3.743939612458762
2020-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.640292614475345
2020-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.9215700658302587
2020-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.7049664728701788
2021-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,2.912981076175435
2021-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.9264830857949946
2021-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,3.745051824024758
2021-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.2917950343932874
2021-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.5389745778479873
2021-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.7668488616251923
2021-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.8724010118783917
2021-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,3.4760796159650194
2021-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.4385178782401722
2021-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.988397658217047
2021-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.6210024274048951
2021-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.3887110254412076
2022-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.10538498787612158
2022-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.35031916471314806
2022-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,3.702708560589164
2022-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.0812677751009603
2022-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.1906231013409414
2022-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.0154212841224532
2022-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.14083255934710642
2022-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.06375136130958636
2022-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.635090255231505
2022-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.6122577474999974
2022-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,2.094595973181109
2022-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,2.7229296640645844
2023-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,3.446514765225208
2023-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,1.5259657119259087
2023-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.7723765425182423
2023-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.1215269688859884
2023-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.9779391733382656
2023-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.47468377602530953
2023-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.16203326540944007
2023-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.36389224447410895
2023-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.9961952694616267
2023-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.12640982264977463
2023-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.6910188504723355
2023-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.8347616656060413
2024-01-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.741801572997854
2024-02-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.4329053187348674
2024-03-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.9015090802025773
2024-04-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.2749067728726099
2024-05-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.3652182408410996
2024-06-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.7910509420109757
2024-07-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,2.4360489556680567
2024-08-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.6782708889765539
2024-09-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.05413928452629424
2024-10-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,0.31130715687728033
2024-11-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (6,), 'rm_windows': (), 'ema_spans': ()}",200,0.6954576577545613
2024-12-01,"{'alpha': 0.05, 'l1_ratio': 0.5, 'max_iter': 10000, 'fit_intercept': True, 'random_state': 42, 'standardize': True}","{'lags': (3,), 'rm_windows': (), 'ema_spans': ()}",200,1.7632574604265154
